clip_id,source,threshold,tile_size,activation_rule,halo_tiles,total_tiles,active_tiles,partial_edge_tiles,additional_closure_tiles,pairs_at_or_above_75_percent,pairs_at_or_above_90_percent,full_pressure_pairs,active_tile_ratio,frozen_candidate_ratio,halo_inflation_ratio
c07,raw,16,16,any,2,196560,148732,0,43558,97,97,1,0.7566748066748067,0.2433251933251933,1.414151786563219
c07,raw,16,16,1_percent,0,196560,101278,0,0,6,1,0,0.5152523402523402,0.48474765974765976,1.0
c07,raw,16,16,1_percent,1,196560,138488,0,37210,96,75,1,0.7045584045584046,0.29544159544159543,1.3674045696005055
c07,raw,16,16,1_percent,2,196560,148145,0,46867,97,96,1,0.7536884411884411,0.24631155881155886,1.4627559785935742
c07,raw,16,16,5_percent,0,196560,90112,0,0,4,1,0,0.45844525844525846,0.5415547415547415,1.0
c07,raw,16,16,5_percent,1,196560,133234,0,43122,92,46,1,0.6778286528286528,0.3221713471713472,1.4785378196022727
c07,raw,16,16,5_percent,2,196560,146274,0,56162,96,93,1,0.7441697191697192,0.2558302808302808,1.6232466264204546
c07,raw,16,16,10_percent,0,196560,77025,0,0,3,1,0,0.39186507936507936,0.6081349206349207,1.0
c07,raw,16,16,10_percent,1,196560,124098,0,47073,80,18,1,0.6313492063492063,0.3686507936507937,1.6111392405063292
c07,raw,16,16,10_percent,2,196560,141919,0,64894,95,80,1,0.7220136345136345,0.27798636548636546,1.8425056799740345
c07,raw,16,32,any,0,49140,32250,0,0,93,9,0,0.6562881562881563,0.3437118437118437,1.0
c07,raw,16,32,any,1,49140,37462,0,5212,97,97,1,0.7623524623524623,0.23764753764753765,1.1616124031007753
c07,raw,16,32,any,2,49140,37811,0,5561,97,97,92,0.7694546194546195,0.23054538054538054,1.1724341085271317
c07,raw,16,32,1_percent,0,49140,30559,0,0,81,3,0,0.6218762718762719,0.3781237281237281,1.0
c07,raw,16,32,1_percent,1,49140,37249,0,6690,97,96,1,0.758017908017908,0.24198209198209197,1.2189207762034098
c07,raw,16,32,1_percent,2,49140,37794,0,7235,97,97,86,0.7691086691086692,0.23089133089133085,1.2367551294217742
c07,raw,16,32,5_percent,0,49140,26035,0,0,35,2,0,0.5298127798127799,0.47018722018722015,1.0
c07,raw,16,32,5_percent,1,49140,36226,0,10191,95,84,1,0.7371998371998372,0.26280016280016283,1.3914346072594583
c07,raw,16,32,5_percent,2,49140,37537,0,11502,96,96,70,0.7638787138787139,0.23612128612128613,1.4417898982139428
c07,raw,16,32,10_percent,0,49140,21229,0,0,8,1,0,0.432010582010582,0.567989417989418,1.0
c07,raw,16,32,10_percent,1,49140,33841,0,12612,86,66,1,0.6886650386650387,0.3113349613349613,1.5940929860097037
c07,raw,16,32,10_percent,2,49140,36433,0,15204,95,87,43,0.7414122914122914,0.25858770858770863,1.716190117292383
c07,raw,16,64,any,0,13104,9593,1638,0,97,94,1,0.7320665445665445,0.2679334554334555,1.0
c07,raw,16,64,any,1,13104,10083,1638,490,97,97,93,0.769459706959707,0.230540293040293,1.0510789117064525
c07,raw,16,64,any,2,13104,10088,1638,495,97,97,97,0.7698412698412699,0.23015873015873012,1.0516001250912124
c07,raw,16,64,1_percent,0,13104,9179,1638,0,95,72,1,0.7004731379731379,0.2995268620268621,1.0
c07,raw,16,64,1_percent,1,13104,10065,1638,886,97,97,86,0.7680860805860806,0.23191391941391937,1.09652467589062
c07,raw,16,64,1_percent,2,13104,10088,1638,909,97,97,97,0.7698412698412699,0.23015873015873012,1.099030395467916
c07,raw,16,64,5_percent,0,13104,7742,1638,0,66,11,1,0.5908119658119658,0.4091880341880342,1.0
c07,raw,16,64,5_percent,1,13104,9812,1638,2070,96,91,64,0.7487789987789988,0.2512210012210012,1.2673727718935675
c07,raw,16,64,5_percent,2,13104,10023,1638,2281,96,96,92,0.7648809523809523,0.23511904761904767,1.2946267114440713
c07,raw,16,64,10_percent,0,13104,6091,1638,0,23,2,1,0.46481990231990233,0.5351800976800977,1.0
c07,raw,16,64,10_percent,1,13104,9188,1638,3097,85,71,30,0.7011599511599511,0.2988400488400489,1.5084550976851092
c07,raw,16,64,10_percent,2,13104,9748,1638,3657,95,86,70,0.7438949938949939,0.2561050061050061,1.6003940239697916
c07,translation_compensated,0,8,any,0,786240,602757,0,0,97,97,9,0.766632326007326,0.233367673992674,1.0
c07,translation_compensated,0,8,any,1,786240,605206,0,2449,97,97,87,0.769747150997151,0.23025284900284904,1.0040629971945576
c07,translation_compensated,0,8,any,2,786240,605276,0,2519,97,97,96,0.7698361823361823,0.23016381766381766,1.0041791302299268
c07,translation_compensated,0,8,1_percent,0,786240,602757,0,0,97,97,9,0.766632326007326,0.233367673992674,1.0
c07,translation_compensated,0,8,1_percent,1,786240,605206,0,2449,97,97,87,0.769747150997151,0.23025284900284904,1.0040629971945576
c07,translation_compensated,0,8,1_percent,2,786240,605276,0,2519,97,97,96,0.7698361823361823,0.23016381766381766,1.0041791302299268
c07,translation_compensated,0,8,5_percent,0,786240,600007,0,0,97,96,3,0.7631346662596663,0.2368653337403337,1.0
c07,translation_compensated,0,8,5_percent,1,786240,605118,0,5111,97,97,79,0.7696352258852259,0.23036477411477407,1.0085182339539371
c07,translation_compensated,0,8,5_percent,2,786240,605274,0,5267,97,97,94,0.7698336385836386,0.23016636141636138,1.0087782309206392
c07,translation_compensated,0,8,10_percent,0,786240,596064,0,0,97,96,3,0.7581196581196581,0.2418803418803419,1.0
c07,translation_compensated,0,8,10_percent,1,786240,604986,0,8922,97,97,72,0.7694673382173383,0.23053266178266174,1.0149681913351587
c07,translation_compensated,0,8,10_percent,2,786240,605269,0,9205,97,97,91,0.7698272792022792,0.23017272079772078,1.0154429725667042
c07,translation_compensated,0,16,any,0,196560,151224,0,0,97,97,79,0.7693528693528694,0.2306471306471306,1.0
c07,translation_compensated,0,16,any,1,196560,151320,0,96,97,97,97,0.7698412698412699,0.23015873015873012,1.000634819869862
c07,translation_compensated,0,16,any,2,196560,151320,0,96,97,97,97,0.7698412698412699,0.23015873015873012,1.000634819869862
c07,translation_compensated,0,16,1_percent,0,196560,151181,0,0,97,97,73,0.7691341066341066,0.23086589336589336,1.0
c07,translation_compensated,0,16,1_percent,1,196560,151320,0,139,97,97,97,0.7698412698412699,0.23015873015873012,1.0009194277058626
c07,translation_compensated,0,16,1_percent,2,196560,151320,0,139,97,97,97,0.7698412698412699,0.23015873015873012,1.0009194277058626
c07,translation_compensated,0,16,5_percent,0,196560,150941,0,0,97,97,58,0.7679131054131054,0.23208689458689458,1.0
c07,translation_compensated,0,16,5_percent,1,196560,151319,0,378,97,97,96,0.7698361823361823,0.23016381766381766,1.0025042897555998
c07,translation_compensated,0,16,5_percent,2,196560,151320,0,379,97,97,97,0.7698412698412699,0.23015873015873012,1.0025109148607734
c07,translation_compensated,0,16,10_percent,0,196560,150497,0,0,97,97,43,0.7656542531542532,0.23434574684574683,1.0
c07,translation_compensated,0,16,10_percent,1,196560,151311,0,814,97,97,93,0.7697954822954823,0.23020451770451766,1.0054087456892828
c07,translation_compensated,0,16,10_percent,2,196560,151320,0,823,97,97,97,0.7698412698412699,0.23015873015873012,1.0054685475457983
c07,translation_compensated,0,32,any,0,49140,37830,0,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,0,32,any,1,49140,37830,0,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,0,32,any,2,49140,37830,0,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,0,32,1_percent,0,49140,37824,0,0,97,97,93,0.7697191697191698,0.23028083028083024,1.0
c07,translation_compensated,0,32,1_percent,1,49140,37830,0,6,97,97,97,0.7698412698412699,0.23015873015873012,1.0001586294416243
c07,translation_compensated,0,32,1_percent,2,49140,37830,0,6,97,97,97,0.7698412698412699,0.23015873015873012,1.0001586294416243
c07,translation_compensated,0,32,5_percent,0,49140,37807,0,0,97,97,88,0.7693732193732193,0.23062678062678066,1.0
c07,translation_compensated,0,32,5_percent,1,49140,37830,0,23,97,97,97,0.7698412698412699,0.23015873015873012,1.0006083529505119
c07,translation_compensated,0,32,5_percent,2,49140,37830,0,23,97,97,97,0.7698412698412699,0.23015873015873012,1.0006083529505119
c07,translation_compensated,0,32,10_percent,0,49140,37757,0,0,97,97,77,0.7683557183557184,0.23164428164428164,1.0
c07,translation_compensated,0,32,10_percent,1,49140,37830,0,73,97,97,97,0.7698412698412699,0.23015873015873012,1.0019334163201525
c07,translation_compensated,0,32,10_percent,2,49140,37830,0,73,97,97,97,0.7698412698412699,0.23015873015873012,1.0019334163201525
c07,translation_compensated,0,64,any,0,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,0,64,any,1,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,0,64,any,2,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,0,64,1_percent,0,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,0,64,1_percent,1,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,0,64,1_percent,2,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,0,64,5_percent,0,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,0,64,5_percent,1,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,0,64,5_percent,2,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,0,64,10_percent,0,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,0,64,10_percent,1,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,0,64,10_percent,2,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,1,8,any,0,786240,584403,0,0,97,95,1,0.7432883089133089,0.2567116910866911,1.0
c07,translation_compensated,1,8,any,1,786240,604712,0,20309,97,97,39,0.7691188441188441,0.23088115588115588,1.034751703875579
c07,translation_compensated,1,8,any,2,786240,605260,0,20857,97,97,89,0.7698158323158323,0.23018416768416772,1.0356894129564702
c07,translation_compensated,1,8,1_percent,0,786240,584403,0,0,97,95,1,0.7432883089133089,0.2567116910866911,1.0
c07,translation_compensated,1,8,1_percent,1,786240,604712,0,20309,97,97,39,0.7691188441188441,0.23088115588115588,1.034751703875579
c07,translation_compensated,1,8,1_percent,2,786240,605260,0,20857,97,97,89,0.7698158323158323,0.23018416768416772,1.0356894129564702
c07,translation_compensated,1,8,5_percent,0,786240,560824,0,0,96,76,1,0.7132987382987382,0.28670126170126176,1.0
c07,translation_compensated,1,8,5_percent,1,786240,602556,0,41732,97,97,8,0.7663766788766789,0.23362332112332107,1.074411936721681
c07,translation_compensated,1,8,5_percent,2,786240,605050,0,44226,97,97,66,0.7695487382987383,0.23045126170126173,1.0788589646662767
c07,translation_compensated,1,8,10_percent,0,786240,539394,0,0,93,58,1,0.6860424297924298,0.3139575702075702,1.0
c07,translation_compensated,1,8,10_percent,1,786240,599145,0,59751,97,96,2,0.7620383089133089,0.23796169108669107,1.1107743133961445
c07,translation_compensated,1,8,10_percent,2,786240,604431,0,65037,97,97,57,0.7687614468864469,0.23123855311355312,1.1205741999354832
c07,translation_compensated,1,16,any,0,196560,150597,0,0,97,97,10,0.7661630036630037,0.23383699633699628,1.0
c07,translation_compensated,1,16,any,1,196560,151319,0,722,97,97,96,0.7698361823361823,0.23016381766381766,1.0047942522095394
c07,translation_compensated,1,16,any,2,196560,151320,0,723,97,97,97,0.7698412698412699,0.23015873015873012,1.0048008924480567
c07,translation_compensated,1,16,1_percent,0,196560,149876,0,0,97,97,2,0.7624949124949125,0.23750508750508748,1.0
c07,translation_compensated,1,16,1_percent,1,196560,151313,0,1437,97,97,91,0.7698056573056573,0.2301943426943427,1.0095879260188423
c07,translation_compensated,1,16,1_percent,2,196560,151320,0,1444,97,97,97,0.7698412698412699,0.23015873015873012,1.009634631295204
c07,translation_compensated,1,16,5_percent,0,196560,146815,0,0,97,94,1,0.7469220594220595,0.25307794057794053,1.0
c07,translation_compensated,1,16,5_percent,1,196560,151187,0,4372,97,97,71,0.7691646316646317,0.23083536833536833,1.0297789735381262
c07,translation_compensated,1,16,5_percent,2,196560,151318,0,4503,97,97,95,0.7698310948310948,0.2301689051689052,1.03067125293737
c07,translation_compensated,1,16,10_percent,0,196560,141996,0,0,96,78,1,0.7224053724053724,0.2775946275946276,1.0
c07,translation_compensated,1,16,10_percent,1,196560,150747,0,8751,97,97,52,0.7669261294261295,0.23307387057387052,1.0616284965773684
c07,translation_compensated,1,16,10_percent,2,196560,151292,0,9296,97,97,88,0.7696988196988197,0.2303011803011803,1.0654666328628974
c07,translation_compensated,1,32,any,0,49140,37826,0,0,97,97,93,0.7697598697598698,0.23024013024013024,1.0
c07,translation_compensated,1,32,any,1,49140,37830,0,4,97,97,97,0.7698412698412699,0.23015873015873012,1.0001057473695343
c07,translation_compensated,1,32,any,2,49140,37830,0,4,97,97,97,0.7698412698412699,0.23015873015873012,1.0001057473695343
c07,translation_compensated,1,32,1_percent,0,49140,37768,0,0,97,97,65,0.7685795685795686,0.23142043142043145,1.0
c07,translation_compensated,1,32,1_percent,1,49140,37830,0,62,97,97,97,0.7698412698412699,0.23015873015873012,1.001641601355645
c07,translation_compensated,1,32,1_percent,2,49140,37830,0,62,97,97,97,0.7698412698412699,0.23015873015873012,1.001641601355645
c07,translation_compensated,1,32,5_percent,0,49140,37427,0,0,97,96,26,0.7616402116402117,0.23835978835978833,1.0
c07,translation_compensated,1,32,5_percent,1,49140,37830,0,403,97,97,97,0.7698412698412699,0.23015873015873012,1.0107676276484892
c07,translation_compensated,1,32,5_percent,2,49140,37830,0,403,97,97,97,0.7698412698412699,0.23015873015873012,1.0107676276484892
c07,translation_compensated,1,32,10_percent,0,49140,36682,0,0,96,94,7,0.7464794464794465,0.25352055352055347,1.0
c07,translation_compensated,1,32,10_percent,1,49140,37827,0,1145,97,97,94,0.7697802197802198,0.23021978021978018,1.0312142195082057
c07,translation_compensated,1,32,10_percent,2,49140,37830,0,1148,97,97,97,0.7698412698412699,0.23015873015873012,1.0312960034894498
c07,translation_compensated,1,64,any,0,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,1,64,any,1,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,1,64,any,2,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,1,64,1_percent,0,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,1,64,1_percent,1,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,1,64,1_percent,2,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,1,64,5_percent,0,13104,10079,1638,0,97,97,91,0.7691544566544567,0.2308455433455433,1.0
c07,translation_compensated,1,64,5_percent,1,13104,10088,1638,9,97,97,97,0.7698412698412699,0.23015873015873012,1.000892945728743
c07,translation_compensated,1,64,5_percent,2,13104,10088,1638,9,97,97,97,0.7698412698412699,0.23015873015873012,1.000892945728743
c07,translation_compensated,1,64,10_percent,0,13104,10006,1638,0,97,96,64,0.7635836385836385,0.23641636141636146,1.0
c07,translation_compensated,1,64,10_percent,1,13104,10088,1638,82,97,97,97,0.7698412698412699,0.23015873015873012,1.00819508295023
c07,translation_compensated,1,64,10_percent,2,13104,10088,1638,82,97,97,97,0.7698412698412699,0.23015873015873012,1.00819508295023
c07,translation_compensated,2,8,any,0,786240,543490,0,0,95,60,1,0.691252035002035,0.308747964997965,1.0
c07,translation_compensated,2,8,any,1,786240,598351,0,54861,97,97,2,0.7610284391534392,0.2389715608465608,1.1009420596515116
c07,translation_compensated,2,8,any,2,786240,604293,0,60803,97,97,38,0.768585927960928,0.23141407203907205,1.1118751034977645
c07,translation_compensated,2,8,1_percent,0,786240,543490,0,0,95,60,1,0.691252035002035,0.308747964997965,1.0
c07,translation_compensated,2,8,1_percent,1,786240,598351,0,54861,97,97,2,0.7610284391534392,0.2389715608465608,1.1009420596515116
c07,translation_compensated,2,8,1_percent,2,786240,604293,0,60803,97,97,38,0.768585927960928,0.23141407203907205,1.1118751034977645
c07,translation_compensated,2,8,5_percent,0,786240,502177,0,0,78,23,1,0.6387070105820106,0.3612929894179894,1.0
c07,translation_compensated,2,8,5_percent,1,786240,584270,0,82093,97,93,1,0.7431191493691494,0.25688085063085064,1.1634742331886965
c07,translation_compensated,2,8,5_percent,2,786240,599416,0,97239,97,97,5,0.7623829873829874,0.23761701261701262,1.1936349135862454
c07,translation_compensated,2,8,10_percent,0,786240,472849,0,0,69,7,0,0.6014054232804232,0.39859457671957677,1.0
c07,translation_compensated,2,8,10_percent,1,786240,574359,0,101510,96,84,1,0.7305135836385837,0.26948641636141635,1.2146774128738773
c07,translation_compensated,2,8,10_percent,2,786240,595809,0,122960,97,96,2,0.7577953296703297,0.2422046703296703,1.2600407318192488
c07,translation_compensated,2,16,any,0,196560,146582,0,0,97,95,1,0.7457366707366707,0.2542633292633293,1.0
c07,translation_compensated,2,16,any,1,196560,151225,0,4643,97,97,66,0.7693579568579568,0.23064204314204317,1.0316751033551186
c07,translation_compensated,2,16,any,2,196560,151320,0,4738,97,97,97,0.7698412698412699,0.23015873015873012,1.0323232047591109
c07,translation_compensated,2,16,1_percent,0,196560,143649,0,0,96,87,1,0.7308150183150183,0.26918498168498173,1.0
c07,translation_compensated,2,16,1_percent,1,196560,150870,0,7221,97,97,36,0.7675518925518926,0.2324481074481074,1.0502683624668463
c07,translation_compensated,2,16,1_percent,2,196560,151309,0,7660,97,97,91,0.7697853072853073,0.23021469271469275,1.0533244227248362
c07,translation_compensated,2,16,5_percent,0,196560,136372,0,0,93,65,1,0.6937932437932438,0.3062067562067562,1.0
c07,translation_compensated,2,16,5_percent,1,196560,149956,0,13584,97,96,5,0.7629019129019129,0.2370980870980871,1.0996098905933769
c07,translation_compensated,2,16,5_percent,2,196560,151196,0,14824,97,97,76,0.7692104192104192,0.23078958078958078,1.1087026662364707
c07,translation_compensated,2,16,10_percent,0,196560,128714,0,0,85,33,1,0.6548331298331298,0.3451668701668702,1.0
c07,translation_compensated,2,16,10_percent,1,196560,148606,0,19892,97,95,3,0.756033781033781,0.24396621896621895,1.1545441832279317
c07,translation_compensated,2,16,10_percent,2,196560,150990,0,22276,97,97,60,0.7681623931623932,0.2318376068376068,1.173065866960859
c07,translation_compensated,2,32,any,0,49140,37687,0,0,97,97,48,0.7669312169312169,0.2330687830687831,1.0
c07,translation_compensated,2,32,any,1,49140,37830,0,143,97,97,97,0.7698412698412699,0.23015873015873012,1.0037944118661608
c07,translation_compensated,2,32,any,2,49140,37830,0,143,97,97,97,0.7698412698412699,0.23015873015873012,1.0037944118661608
c07,translation_compensated,2,32,1_percent,0,49140,37165,0,0,97,96,9,0.7563085063085063,0.24369149369149368,1.0
c07,translation_compensated,2,32,1_percent,1,49140,37830,0,665,97,97,97,0.7698412698412699,0.23015873015873012,1.017893179066326
c07,translation_compensated,2,32,1_percent,2,49140,37830,0,665,97,97,97,0.7698412698412699,0.23015873015873012,1.017893179066326
c07,translation_compensated,2,32,5_percent,0,49140,36037,0,0,96,87,1,0.7333536833536833,0.26664631664631666,1.0
c07,translation_compensated,2,32,5_percent,1,49140,37800,0,1763,97,97,88,0.7692307692307693,0.23076923076923073,1.0489219413380693
c07,translation_compensated,2,32,5_percent,2,49140,37830,0,1793,97,97,97,0.7698412698412699,0.23015873015873012,1.0497544190692898
c07,translation_compensated,2,32,10_percent,0,49140,34387,0,0,91,68,1,0.6997761497761498,0.30022385022385023,1.0
c07,translation_compensated,2,32,10_percent,1,49140,37726,0,3339,97,97,74,0.7677248677248677,0.2322751322751323,1.097100648500887
c07,translation_compensated,2,32,10_percent,2,49140,37823,0,3436,97,97,95,0.7696988196988197,0.2303011803011803,1.0999214819553902
c07,translation_compensated,2,64,any,0,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,2,64,any,1,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,2,64,any,2,13104,10088,1638,0,97,97,97,0.7698412698412699,0.23015873015873012,1.0
c07,translation_compensated,2,64,1_percent,0,13104,10076,1638,0,97,97,88,0.768925518925519,0.23107448107448103,1.0
c07,translation_compensated,2,64,1_percent,1,13104,10088,1638,12,97,97,97,0.7698412698412699,0.23015873015873012,1.0011909487892021
c07,translation_compensated,2,64,1_percent,2,13104,10088,1638,12,97,97,97,0.7698412698412699,0.23015873015873012,1.0011909487892021
c07,translation_compensated,2,64,5_percent,0,13104,9963,1638,0,97,95,51,0.7603021978021978,0.23969780219780223,1.0
c07,translation_compensated,2,64,5_percent,1,13104,10088,1638,125,97,97,97,0.7698412698412699,0.23015873015873012,1.0125464217605138
c07,translation_compensated,2,64,5_percent,2,13104,10088,1638,125,97,97,97,0.7698412698412699,0.23015873015873012,1.0125464217605138
c07,translation_compensated,2,64,10_percent,0,13104,9639,1638,0,96,88,15,0.7355769230769231,0.26442307692307687,1.0
c07,translation_compensated,2,64,10_percent,1,13104,10079,1638,440,97,97,95,0.7691544566544567,0.2308455433455433,1.0456478887851437
c07,translation_compensated,2,64,10_percent,2,13104,10088,1638,449,97,97,97,0.7698412698412699,0.23015873015873012,1.0465815956012035
c07,translation_compensated,4,8,any,0,786240,469105,0,0,67,3,0,0.5966435185185185,0.4033564814814815,1.0
c07,translation_compensated,4,8,any,1,786240,571864,0,102759,96,86,1,0.7273402523402523,0.27265974765974765,1.219053303631383
c07,translation_compensated,4,8,any,2,786240,595360,0,126255,97,96,1,0.7572242572242572,0.24277574277574276,1.2691401711770285
c07,translation_compensated,4,8,1_percent,0,786240,469105,0,0,67,3,0,0.5966435185185185,0.4033564814814815,1.0
c07,translation_compensated,4,8,1_percent,1,786240,571864,0,102759,96,86,1,0.7273402523402523,0.27265974765974765,1.219053303631383
c07,translation_compensated,4,8,1_percent,2,786240,595360,0,126255,97,96,1,0.7572242572242572,0.24277574277574276,1.2691401711770285
c07,translation_compensated,4,8,5_percent,0,786240,417637,0,0,28,1,0,0.5311825905575905,0.46881740944240946,1.0
c07,translation_compensated,4,8,5_percent,1,786240,547306,0,129669,95,62,1,0.6961055148555149,0.30389448514448514,1.3104825482416549
c07,translation_compensated,4,8,5_percent,2,786240,584966,0,167329,97,93,1,0.7440043752543752,0.25599562474562476,1.4006565510239755
c07,translation_compensated,4,8,10_percent,0,786240,387337,0,0,9,1,0,0.4926447395197395,0.5073552604802605,1.0
c07,translation_compensated,4,8,10_percent,1,786240,528829,0,141492,93,38,1,0.672605056980057,0.327394943019943,1.3652943044429011
c07,translation_compensated,4,8,10_percent,2,786240,575350,0,188013,97,85,1,0.731774013024013,0.268225986975987,1.4853990194585076
c07,translation_compensated,4,16,any,0,196560,135756,0,0,95,58,1,0.6906593406593406,0.30934065934065935,1.0
c07,translation_compensated,4,16,any,1,196560,150071,0,14315,97,97,3,0.763486975986976,0.236513024013024,1.1054465364330122
c07,translation_compensated,4,16,any,2,196560,151247,0,15491,97,97,78,0.769469881969882,0.23053011803011803,1.1141091369810543
c07,translation_compensated,4,16,1_percent,0,196560,131117,0,0,90,38,1,0.6670584045584046,0.3329415954415954,1.0
c07,translation_compensated,4,16,1_percent,1,196560,149367,0,18250,97,96,2,0.7599053724053724,0.24009462759462763,1.1391886635600266
c07,translation_compensated,4,16,1_percent,2,196560,151124,0,20007,97,97,67,0.7688441188441189,0.23115588115588115,1.1525889091422166
c07,translation_compensated,4,16,5_percent,0,196560,119169,0,0,69,5,1,0.6062728937728937,0.39372710622710627,1.0
c07,translation_compensated,4,16,5_percent,1,196560,146368,0,27199,97,93,1,0.7446479446479446,0.2553520553520554,1.2282388876301722
c07,translation_compensated,4,16,5_percent,2,196560,150433,0,31264,97,97,40,0.7653286528286528,0.2346713471713472,1.2623501078300565
c07,translation_compensated,4,16,10_percent,0,196560,109076,0,0,42,1,1,0.5549247049247049,0.4450752950752951,1.0
c07,translation_compensated,4,16,10_percent,1,196560,142584,0,33508,96,81,1,0.7253968253968254,0.2746031746031746,1.3071986504822326
c07,translation_compensated,4,16,10_percent,2,196560,149480,0,40404,97,97,15,0.7604802604802605,0.23951973951973948,1.3704206241519674
c07,translation_compensated,4,32,any,0,49140,36777,0,0,97,96,1,0.7484126984126984,0.2515873015873016,1.0
c07,translation_compensated,4,32,any,1,49140,37825,0,1048,97,97,96,0.7697395197395197,0.2302604802604803,1.0284960709138864
c07,translation_compensated,4,32,any,2,49140,37830,0,1053,97,97,97,0.7698412698412699,0.23015873015873012,1.0286320254506893
c07,translation_compensated,4,32,1_percent,0,49140,35716,0,0,96,81,1,0.7268213268213268,0.27317867317867317,1.0
c07,translation_compensated,4,32,1_percent,1,49140,37783,0,2067,97,97,81,0.7688848188848189,0.23111518111518115,1.05787322208534
c07,translation_compensated,4,32,1_percent,2,49140,37830,0,2114,97,97,97,0.7698412698412699,0.23015873015873012,1.059189158920372
c07,translation_compensated,4,32,5_percent,0,49140,33065,0,0,91,44,1,0.6728734228734229,0.3271265771265771,1.0
c07,translation_compensated,4,32,5_percent,1,49140,37611,0,4546,97,97,47,0.7653846153846153,0.23461538461538467,1.1374867684863148
c07,translation_compensated,4,32,5_percent,2,49140,37821,0,4756,97,97,95,0.7696581196581197,0.2303418803418803,1.1438378950551944
c07,translation_compensated,4,32,10_percent,0,49140,30201,0,0,71,13,1,0.6145909645909646,0.38540903540903537,1.0
c07,translation_compensated,4,32,10_percent,1,49140,37267,0,7066,97,96,14,0.7583842083842084,0.2416157916157916,1.2339657627230887
c07,translation_compensated,4,32,10_percent,2,49140,37785,0,7584,97,97,84,0.768925518925519,0.23107448107448103,1.2511175126651435
c07,translation_compensated,4,64,any,0,13104,10077,1638,0,97,97,89,0.7690018315018315,0.23099816849816845,1.0
c07,translation_compensated,4,64,any,1,13104,10088,1638,11,97,97,97,0.7698412698412699,0.23015873015873012,1.001091594720651
c07,translation_compensated,4,64,any,2,13104,10088,1638,11,97,97,97,0.7698412698412699,0.23015873015873012,1.001091594720651
c07,translation_compensated,4,64,1_percent,0,13104,9958,1638,0,97,96,56,0.7599206349206349,0.24007936507936511,1.0
c07,translation_compensated,4,64,1_percent,1,13104,10088,1638,130,97,97,97,0.7698412698412699,0.23015873015873012,1.0130548302872062
c07,translation_compensated,4,64,1_percent,2,13104,10088,1638,130,97,97,97,0.7698412698412699,0.23015873015873012,1.0130548302872062
c07,translation_compensated,4,64,5_percent,0,13104,9444,1638,0,96,76,6,0.7206959706959707,0.2793040293040293,1.0
c07,translation_compensated,4,64,5_percent,1,13104,10081,1638,637,97,97,95,0.7693070818070818,0.23069291819291815,1.067450232952139
c07,translation_compensated,4,64,5_percent,2,13104,10088,1638,644,97,97,97,0.7698412698412699,0.23015873015873012,1.0681914443032614
c07,translation_compensated,4,64,10_percent,0,13104,8709,1638,0,83,46,2,0.6646062271062271,0.3353937728937729,1.0
c07,translation_compensated,4,64,10_percent,1,13104,10039,1638,1330,97,97,80,0.7661019536019537,0.23389804639804634,1.1527155815822712
c07,translation_compensated,4,64,10_percent,2,13104,10088,1638,1379,97,97,97,0.7698412698412699,0.23015873015873012,1.1583419451142496
c07,translation_compensated,8,8,any,0,786240,384641,0,0,4,1,0,0.4892157610907611,0.510784238909239,1.0
